Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"Ljubljana","10/28/2020 11:00:00",11.6,11.6,11.6,8.7,82.22,,3.4,6.7,12.0,,0.0,,,6.2,58.0,1018.1,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","10/28/2020 12:00:00",13.6,13.6,13.6,9.3,75.6,,2.2,6.5,76.0,,0.0,,,9.3,48.5,1017.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","10/28/2020 13:00:00",15.1,15.1,15.1,8.7,65.5,,2.2,6.7,80.0,,0.0,,,12.3,40.1,1016.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","10/28/2020 14:00:00",15.5,15.5,15.5,7.7,59.59,,0.7,5.4,318.0,,0.0,,,12.3,29.3,1016.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","10/28/2020 15:00:00",16.0,16.0,16.0,7.7,57.74,,2.5,5.1,57.0,,0.0,,,6.2,0.6,1016.1,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/28/2020 16:00:00",15.0,15.0,15.0,8.2,63.79,,2.2,4.5,50.0,,0.0,,,24.6,58.5,1016.3,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","10/28/2020 17:00:00",13.5,13.5,13.5,8.7,72.45,,0.9,2.7,55.0,,0.0,,,24.6,48.4,1016.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","10/28/2020 18:00:00",12.0,12.0,12.0,8.7,79.73,,0.7,2.2,22.0,,0.0,,,24.6,38.7,1017.5,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","10/28/2020 19:00:00",11.0,11.0,11.0,8.5,84.92,,4.7,4.5,270.0,,0.0,,,18.5,29.8,1018.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","10/28/2020 20:00:00",10.5,10.5,10.5,8.8,89.51,,1.8,4.0,30.0,,0.0,,,12.3,29.1,1018.3,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","10/28/2020 21:00:00",9.1,9.1,9.1,7.8,91.57,,0.0,0.7,360.0,,0.0,,,12.3,29.1,1018.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","10/28/2020 22:00:00",8.3,8.3,8.3,7.3,93.37,,2.2,2.2,280.0,,0.0,,,6.2,0.0,1019.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/28/2020 23:00:00",7.6,7.6,7.6,6.6,93.28,,0.9,2.2,68.0,,0.0,,,6.2,0.3,1019.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/29/2020 00:00:00",6.9,6.9,6.9,4.0,81.5,,1.1,,,,0.0,,,6.2,7.0,,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/29/2020 01:00:00",7.8,7.8,7.8,7.3,96.47,,2.2,4.5,59.0,,0.0,,,6.2,0.3,1019.1,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/29/2020 02:00:00",7.5,7.5,7.5,7.1,97.3,,0.7,2.5,18.0,,0.0,,,6.2,0.6,1019.4,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/29/2020 03:00:00",7.5,7.5,7.5,7.1,97.3,,0.7,2.5,4.0,,0.0,,,6.2,0.6,1019.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/29/2020 04:00:00",7.5,7.5,7.5,7.0,96.75,,1.1,4.5,,,0.0,,,6.2,1.1,1019.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/29/2020 05:00:00",7.6,7.6,7.6,6.8,94.85,,2.0,4.7,21.0,,0.0,,,0.7,1.1,1019.4,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/29/2020 06:00:00",7.5,7.5,7.5,6.5,93.55,,2.0,6.0,345.0,,0.0,,,2.5,96.8,1019.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/29/2020 07:00:00",7.1,7.1,7.1,6.3,94.77,,2.6,4.5,106.0,,0.0,,,1.3,99.9,1019.4,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/29/2020 08:00:00",6.0,6.0,6.0,6.0,100.0,,2.2,,280.0,,0.0,,,6.2,88.0,,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/29/2020 09:00:00",7.0,7.0,7.0,6.0,93.35,,1.1,,,,0.0,,,6.2,88.0,,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/29/2020 10:00:00",9.6,9.6,9.6,6.9,82.94,,2.2,2.2,,,0.0,,,9.3,87.2,1019.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/29/2020 11:00:00",10.6,10.6,10.6,7.6,81.31,,2.0,6.7,225.0,,0.0,,,9.3,87.2,1020.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/29/2020 12:00:00",11.0,11.0,11.0,8.0,81.74,,6.9,,100.0,,0.0,,,6.2,88.0,,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/29/2020 13:00:00",14.2,14.2,14.2,8.6,68.67,,2.2,6.7,329.0,,0.0,,,18.5,49.4,1018.5,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","10/29/2020 14:00:00",14.0,14.0,14.0,9.0,71.84,,1.1,,330.0,,0.0,,,6.2,25.0,,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/29/2020 15:00:00",15.0,15.0,15.0,8.0,62.93,,4.7,,130.0,,0.0,,,6.2,25.0,,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/29/2020 16:00:00",14.2,14.2,14.2,8.1,66.64,,0.0,2.2,0.0,,0.0,,,24.6,48.1,1018.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","10/29/2020 17:00:00",12.0,12.0,12.0,8.3,78.09,,0.2,1.8,345.0,,0.0,,,24.6,29.0,1019.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","10/29/2020 18:00:00",10.6,10.6,10.6,8.1,84.79,,0.0,1.6,359.0,,0.0,,,24.6,29.3,1020.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","10/29/2020 19:00:00",9.8,9.8,9.8,8.1,88.6,,,0.0,,,0.0,,,18.6,29.1,1021.1,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","10/29/2020 20:00:00",9.1,9.1,9.1,7.8,91.57,,0.0,3.1,360.0,,0.0,,,12.3,29.3,1022.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","10/29/2020 21:00:00",8.2,8.2,8.2,6.0,85.84,,4.7,,300.0,7.0,0.0,,,6.2,14.1,,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/29/2020 22:00:00",8.6,8.6,8.6,7.5,92.8,,2.2,2.2,,,0.0,,,6.2,0.0,1023.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/29/2020 23:00:00",8.5,8.5,8.5,7.3,92.23,,0.0,1.3,359.0,,0.0,,,6.2,0.0,1023.9,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/30/2020 00:00:00",8.5,8.5,8.5,7.3,92.23,,0.0,1.8,359.0,,0.0,,,6.2,0.0,1023.9,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/30/2020 01:00:00",8.3,8.3,8.3,7.1,92.18,,1.1,2.2,,,0.0,,,6.2,0.0,1023.9,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/30/2020 02:00:00",8.1,8.1,8.1,7.1,93.33,,1.2,4.0,231.0,,0.0,,,6.2,0.0,1024.1,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/30/2020 03:00:00",8.1,8.1,8.1,7.1,93.39,,0.0,0.7,360.0,,0.0,,,6.2,0.0,1023.9,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/30/2020 04:00:00",8.3,8.3,8.3,7.3,93.43,,1.1,2.2,,,0.0,,,6.2,0.0,1023.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/30/2020 05:00:00",8.2,8.2,8.2,7.1,93.31,,0.2,4.3,330.0,,0.0,,,2.5,96.9,1024.4,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/30/2020 06:00:00",8.1,8.1,8.1,7.1,93.6,,0.2,1.6,30.0,,0.0,,,2.5,87.2,1024.1,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/30/2020 07:00:00",8.1,8.1,8.1,7.1,93.5,,0.0,2.2,0.0,,0.0,,,3.8,90.3,1024.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/30/2020 08:00:00",7.0,7.0,7.0,7.0,100.0,,1.1,,,,0.0,,,6.2,88.0,,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/30/2020 09:00:00",8.0,8.0,8.0,7.0,93.4,,1.1,,160.0,,0.0,,,6.2,88.0,,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/30/2020 10:00:00",10.8,10.8,10.8,8.1,83.7,,1.1,2.2,80.0,,0.0,,,18.5,48.5,1024.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","10/30/2020 11:00:00",13.5,13.5,13.5,8.4,71.07,,0.9,4.5,89.0,,0.0,,,30.8,29.0,1024.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","10/30/2020 12:00:00",15.0,15.0,15.0,8.7,65.97,,0.7,3.6,51.0,,0.0,,,30.8,29.0,1023.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","10/30/2020 13:00:00",15.8,15.8,15.8,8.5,62.08,,2.2,4.5,39.0,,0.0,,,30.8,30.2,1022.3,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","10/30/2020 14:00:00",16.1,16.1,16.1,7.9,58.24,,1.8,5.4,76.0,,0.0,,,30.8,58.5,1021.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","10/30/2020 15:00:00",16.1,16.1,16.1,8.2,59.56,,0.7,4.3,29.0,,0.0,,,6.2,1.1,1021.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/30/2020 16:00:00",15.9,15.9,15.9,8.9,62.96,,2.2,2.2,,,0.0,,,6.2,1.1,1022.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/30/2020 17:00:00",14.5,14.5,14.5,8.9,68.81,,0.5,2.0,41.0,,0.0,,,6.2,1.1,1022.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/30/2020 18:00:00",14.4,14.4,14.4,6.9,60.64,,2.2,8.3,223.0,,0.0,,,6.2,1.1,1022.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/30/2020 19:00:00",14.0,14.0,14.0,6.2,59.2,,2.2,8.9,260.0,,0.0,,,15.4,77.5,1023.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/30/2020 20:00:00",13.4,13.4,13.4,6.9,64.53,,0.7,8.7,353.0,,0.0,,,15.4,87.2,1023.4,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/30/2020 21:00:00",12.6,12.6,12.6,8.9,78.08,,1.1,3.8,46.0,,0.0,,,15.4,87.2,1023.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","10/30/2020 22:00:00",12.1,12.1,12.1,9.2,82.28,,2.2,2.2,,,0.0,,,6.2,0.0,1023.9,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/30/2020 23:00:00",11.6,11.6,11.6,9.1,84.74,,0.7,3.8,47.0,,0.0,,,6.2,0.0,1024.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/31/2020 00:00:00",11.0,11.0,11.0,9.1,88.37,,0.0,1.8,360.0,,0.0,,,6.2,0.0,1024.1,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/31/2020 01:00:00",10.1,10.1,10.1,8.6,90.44,,2.2,2.2,,,0.0,,,6.2,0.0,1024.3,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/31/2020 02:00:00",9.2,9.2,9.2,8.1,93.26,,0.3,2.2,355.0,,0.0,,,6.2,0.0,1024.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/31/2020 03:00:00",9.0,9.0,9.0,8.0,93.41,,0.9,2.2,48.0,,0.0,,,6.2,0.0,1024.3,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/31/2020 04:00:00",8.2,8.2,8.2,7.3,94.35,,1.1,2.2,320.0,,0.0,,,6.2,0.0,1024.1,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/31/2020 05:00:00",7.7,7.7,7.7,7.3,97.7,,0.0,0.7,360.0,,0.0,,,0.0,0.0,1024.3,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/31/2020 06:00:00",7.7,7.7,7.7,7.1,96.29,,0.0,1.3,360.0,,0.0,,,0.1,0.3,1024.5,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/31/2020 07:00:00",7.5,7.5,7.5,7.1,97.22,,3.4,2.2,280.0,6.8,0.0,,,0.1,2.0,1024.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/31/2020 08:00:00",7.7,7.7,7.7,7.1,95.99,,0.0,2.5,359.0,,0.0,,,0.1,0.6,1025.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/31/2020 09:00:00",8.3,8.3,8.3,7.7,95.55,,1.8,3.1,53.0,,0.0,,,0.1,0.6,1024.9,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/31/2020 10:00:00",11.4,11.4,11.4,9.1,85.93,,2.3,4.5,159.0,,0.0,,,3.1,38.7,1024.4,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","10/31/2020 11:00:00",13.2,13.2,13.2,8.7,74.06,,1.8,4.3,91.0,,0.0,,,6.2,0.0,1023.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/31/2020 12:00:00",16.1,16.1,16.1,9.0,62.93,,0.5,4.3,1.0,,0.0,,,6.2,0.0,1023.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/31/2020 13:00:00",18.6,18.6,18.6,7.6,48.78,,2.3,4.5,90.0,,0.0,,,30.8,10.6,1021.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/31/2020 14:00:00",18.5,18.5,18.5,8.1,50.68,,0.7,5.8,9.0,,0.0,,,30.8,9.7,1021.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/31/2020 15:00:00",21.4,21.4,21.4,8.4,43.36,,0.0,2.2,360.0,,0.0,,,6.2,0.0,1020.3,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/31/2020 16:00:00",19.2,19.2,19.2,8.6,50.28,,0.0,2.2,0.0,,0.0,,,6.2,0.0,1020.4,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/31/2020 17:00:00",13.8,13.8,13.8,11.0,82.83,,1.1,,,,0.0,,,6.2,0.0,,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/31/2020 18:00:00",13.2,13.2,13.2,8.9,75.2,,0.7,3.4,355.0,,0.0,,,6.2,0.0,1022.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/31/2020 19:00:00",11.9,11.9,11.9,8.8,81.69,,5.8,2.2,280.0,,0.0,,,15.4,29.1,1022.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","10/31/2020 20:00:00",11.7,11.7,11.7,8.8,82.81,,1.8,6.0,21.0,,0.0,,,15.4,9.7,1023.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/31/2020 21:00:00",10.7,10.7,10.7,8.5,86.55,,1.6,2.7,42.0,,0.0,,,15.4,29.1,1023.4,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana","10/31/2020 22:00:00",9.7,9.7,9.7,7.8,88.07,,2.2,2.2,,,0.0,,,6.2,0.0,1024.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","10/31/2020 23:00:00",9.2,9.2,9.2,8.0,92.35,,1.4,3.1,13.0,,0.0,,,6.2,0.0,1024.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/01/2020 00:00:00",8.6,8.6,8.6,7.1,90.42,,0.0,1.6,360.0,,0.0,,,6.2,0.0,1024.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/01/2020 01:00:00",8.2,8.2,8.2,7.0,92.21,,2.2,2.2,290.0,,0.0,,,6.2,0.0,1024.3,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/01/2020 02:00:00",7.6,7.6,7.6,6.5,92.84,,0.0,0.4,360.0,,0.0,,,6.2,0.0,1024.1,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/01/2020 03:00:00",7.1,7.1,7.1,6.1,93.37,,0.0,1.6,360.0,,0.0,,,6.2,0.0,1023.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/01/2020 04:00:00",6.7,6.7,6.7,6.1,95.91,,4.7,0.0,290.0,5.3,0.0,,,6.2,0.3,1023.9,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/01/2020 05:00:00",7.1,7.1,7.1,6.6,96.78,,0.2,1.1,356.0,,0.0,,,0.1,0.3,1024.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/01/2020 06:00:00",7.1,7.1,7.1,6.6,96.37,,0.0,1.3,356.0,,0.0,,,0.1,0.3,1023.9,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/01/2020 07:00:00",7.3,7.3,7.3,6.8,96.5,,1.1,0.0,,,0.0,,,0.1,1.2,1024.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/01/2020 08:00:00",7.6,7.6,7.6,6.8,94.85,,0.7,3.8,302.0,,0.0,,,0.0,1.2,1024.3,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/01/2020 09:00:00",7.7,7.7,7.7,7.1,95.86,,1.3,2.9,183.0,,0.0,,,0.0,1.1,1024.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/01/2020 10:00:00",8.0,8.0,8.0,7.1,94.63,,1.1,4.5,,,0.0,,,0.6,1.1,1024.3,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/01/2020 11:00:00",9.1,9.1,9.1,7.9,91.59,,0.0,3.8,360.0,,0.0,,,3.1,1.1,1023.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/01/2020 12:00:00",11.6,11.6,11.6,8.4,80.31,,1.8,4.9,48.0,,0.0,,,6.2,1.1,1022.5,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/01/2020 13:00:00",13.7,13.7,13.7,8.7,71.7,,2.2,4.5,50.0,,0.0,,,18.5,9.7,1021.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/01/2020 14:00:00",14.6,14.6,14.6,9.2,69.9,,1.4,4.3,27.0,,0.0,,,15.4,87.2,1020.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","11/01/2020 15:00:00",15.0,15.0,15.0,9.4,69.04,,0.9,3.8,333.0,,0.0,,,6.2,0.0,1020.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/01/2020 16:00:00",14.6,14.6,14.6,9.7,72.45,,2.2,4.5,238.0,,0.0,,,6.2,0.0,1020.1,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/01/2020 17:00:00",13.1,13.1,13.1,9.7,79.65,,1.1,2.9,340.0,,0.0,,,6.2,0.0,1020.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/01/2020 18:00:00",12.6,12.6,12.6,9.7,82.09,,0.5,3.4,79.0,,0.0,,,6.2,0.0,1020.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/01/2020 19:00:00",12.3,12.3,12.3,9.7,83.86,,2.2,4.5,22.0,,0.0,,,15.4,77.5,1020.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","11/01/2020 20:00:00",12.0,12.0,12.0,9.7,85.58,,0.7,2.7,70.0,,0.0,,,12.3,96.9,1021.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","11/01/2020 21:00:00",11.6,11.6,11.6,9.7,87.86,,0.2,2.7,32.0,,0.0,,,15.4,87.2,1021.3,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","11/01/2020 22:00:00",10.6,10.6,10.6,9.1,90.61,,3.4,0.0,290.0,,0.0,,,6.2,0.0,1021.6,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/01/2020 23:00:00",10.1,10.1,10.1,9.1,93.51,,0.4,2.9,350.0,,0.0,,,6.2,0.0,1021.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/02/2020 00:00:00",9.6,9.6,9.6,8.5,93.26,,0.5,2.9,326.0,,0.0,,,6.2,0.6,1022.1,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/02/2020 01:00:00",9.1,9.1,9.1,8.1,93.59,,2.3,2.2,339.0,,0.0,,,6.2,0.3,1021.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/02/2020 02:00:00",8.6,8.6,8.6,7.8,94.69,,0.2,1.6,23.0,,0.0,,,0.6,0.6,1021.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/02/2020 03:00:00",8.1,8.1,8.1,7.3,94.68,,0.7,2.5,20.0,,0.0,,,0.0,0.3,1021.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/02/2020 04:00:00",7.4,7.4,7.4,7.0,97.78,,1.1,2.2,,,0.0,,,0.0,1.2,1021.8,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana","11/02/2020 05:00:00",7.2,7.2,7.2,6.8,97.78,,0.5,1.6,353.0,,0.0,,,1.2,77.8,1022.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Overcast"
"Ljubljana","11/02/2020 06:00:00",7.2,7.2,7.2,6.6,96.46,,1.5,3.8,338.0,,0.0,,,0.6,1.2,1022.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
